caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1938-118,1938-118-01,1938-118-01-01,1938-118-01-01-01-08,1/3/1939,1,305 U.S. 382,59 S. Ct. 292,83 L. Ed. 235,1939 U.S. LEXIS 928,1938,1105,Hughes,73,MINNESOTA v. UNITED STATES,11/10/1938,,28,28,27,,1,,,0,83,,28,,0,13,4,2,1,2,0,0,0,0,100030,10,2,0,3,,9,900,,68,75,1,8,0,79,SFReed,1,1,2,2,,
1938-123,1938-123-01,1938-123-01-01,1938-123-01-01-01-01,1/3/1939,1,305 U.S. 415,59 S. Ct. 267,83 L. Ed. 260,1939 U.S. LEXIS 933,1938,1105,Hughes,245,UNITED STATES v. ALGOMA LUMBER CO.,12/16/1938,,27,,122,,1,,,0,3,,3,,0,10,9,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,74,75,1,6,0,75,CEHughes2,1,1,2,2,,
1938-123,1938-123-01,1938-123-01-01,1938-123-01-01-01-02,1/3/1939,1,305 U.S. 415,59 S. Ct. 267,83 L. Ed. 260,1939 U.S. LEXIS 933,1938,1105,Hughes,245,UNITED STATES v. ALGOMA LUMBER CO.,12/16/1938,,27,,122,,1,,,0,3,,3,,0,10,9,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,74,75,1,6,0,67,JCMcReynolds,,,,,,
1938-123,1938-123-01,1938-123-01-01,1938-123-01-01-01-03,1/3/1939,1,305 U.S. 415,59 S. Ct. 267,83 L. Ed. 260,1939 U.S. LEXIS 933,1938,1105,Hughes,245,UNITED STATES v. ALGOMA LUMBER CO.,12/16/1938,,27,,122,,1,,,0,3,,3,,0,10,9,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,74,75,1,6,0,68,LDBrandeis,1,1,2,2,,
1938-123,1938-123-01,1938-123-01-01,1938-123-01-01-01-04,1/3/1939,1,305 U.S. 415,59 S. Ct. 267,83 L. Ed. 260,1939 U.S. LEXIS 933,1938,1105,Hughes,245,UNITED STATES v. ALGOMA LUMBER CO.,12/16/1938,,27,,122,,1,,,0,3,,3,,0,10,9,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,74,75,1,6,0,72,PButler,1,1,2,2,,
1938-123,1938-123-01,1938-123-01-01,1938-123-01-01-01-05,1/3/1939,1,305 U.S. 415,59 S. Ct. 267,83 L. Ed. 260,1939 U.S. LEXIS 933,1938,1105,Hughes,245,UNITED STATES v. ALGOMA LUMBER CO.,12/16/1938,,27,,122,,1,,,0,3,,3,,0,10,9,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,74,75,1,6,0,74,HFStone,1,2,2,2,,
1938-123,1938-123-01,1938-123-01-01,1938-123-01-01-01-06,1/3/1939,1,305 U.S. 415,59 S. Ct. 267,83 L. Ed. 260,1939 U.S. LEXIS 933,1938,1105,Hughes,245,UNITED STATES v. ALGOMA LUMBER CO.,12/16/1938,,27,,122,,1,,,0,3,,3,,0,10,9,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,74,75,1,6,0,76,OJRoberts,,,,,,
1938-123,1938-123-01,1938-123-01-01,1938-123-01-01-01-07,1/3/1939,1,305 U.S. 415,59 S. Ct. 267,83 L. Ed. 260,1939 U.S. LEXIS 933,1938,1105,Hughes,245,UNITED STATES v. ALGOMA LUMBER CO.,12/16/1938,,27,,122,,1,,,0,3,,3,,0,10,9,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,74,75,1,6,0,78,HLBlack,1,1,2,2,,
1938-123,1938-123-01,1938-123-01-01,1938-123-01-01-01-08,1/3/1939,1,305 U.S. 415,59 S. Ct. 267,83 L. Ed. 260,1939 U.S. LEXIS 933,1938,1105,Hughes,245,UNITED STATES v. ALGOMA LUMBER CO.,12/16/1938,,27,,122,,1,,,0,3,,3,,0,10,9,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,74,75,1,6,0,79,SFReed,1,1,2,2,,
1938-128,1938-128-01,1938-128-01-01,1938-128-01-01-01-01,1/3/1939,1,305 U.S. 479,59 S. Ct. 313,83 L. Ed. 300,1939 U.S. LEXIS 938,1938,1105,Hughes,244,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,12/9/1938,,170,,27,,2,,,0,3,,3,,0,1,,1,1,9,0,0,0,0,20150,2,1,0,3,,9,900,,78,75,1,8,0,75,CEHughes2,1,1,1,2,,
1938-128,1938-128-01,1938-128-01-01,1938-128-01-01-01-02,1/3/1939,1,305 U.S. 479,59 S. Ct. 313,83 L. Ed. 300,1939 U.S. LEXIS 938,1938,1105,Hughes,244,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,12/9/1938,,170,,27,,2,,,0,3,,3,,0,1,,1,1,9,0,0,0,0,20150,2,1,0,3,,9,900,,78,75,1,8,0,67,JCMcReynolds,1,1,1,2,,
1938-128,1938-128-01,1938-128-01-01,1938-128-01-01-01-03,1/3/1939,1,305 U.S. 479,59 S. Ct. 313,83 L. Ed. 300,1939 U.S. LEXIS 938,1938,1105,Hughes,244,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,12/9/1938,,170,,27,,2,,,0,3,,3,,0,1,,1,1,9,0,0,0,0,20150,2,1,0,3,,9,900,,78,75,1,8,0,68,LDBrandeis,1,1,1,2,,
1938-128,1938-128-01,1938-128-01-01,1938-128-01-01-01-04,1/3/1939,1,305 U.S. 479,59 S. Ct. 313,83 L. Ed. 300,1939 U.S. LEXIS 938,1938,1105,Hughes,244,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,12/9/1938,,170,,27,,2,,,0,3,,3,,0,1,,1,1,9,0,0,0,0,20150,2,1,0,3,,9,900,,78,75,1,8,0,72,PButler,1,1,1,2,,
1938-128,1938-128-01,1938-128-01-01,1938-128-01-01-01-05,1/3/1939,1,305 U.S. 479,59 S. Ct. 313,83 L. Ed. 300,1939 U.S. LEXIS 938,1938,1105,Hughes,244,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,12/9/1938,,170,,27,,2,,,0,3,,3,,0,1,,1,1,9,0,0,0,0,20150,2,1,0,3,,9,900,,78,75,1,8,0,74,HFStone,1,1,1,2,,
1938-128,1938-128-01,1938-128-01-01,1938-128-01-01-01-06,1/3/1939,1,305 U.S. 479,59 S. Ct. 313,83 L. Ed. 300,1939 U.S. LEXIS 938,1938,1105,Hughes,244,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,12/9/1938,,170,,27,,2,,,0,3,,3,,0,1,,1,1,9,0,0,0,0,20150,2,1,0,3,,9,900,,78,75,1,8,0,76,OJRoberts,1,1,1,2,,
1938-128,1938-128-01,1938-128-01-01,1938-128-01-01-01-07,1/3/1939,1,305 U.S. 479,59 S. Ct. 313,83 L. Ed. 300,1939 U.S. LEXIS 938,1938,1105,Hughes,244,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,12/9/1938,,170,,27,,2,,,0,3,,3,,0,1,,1,1,9,0,0,0,0,20150,2,1,0,3,,9,900,,78,75,1,8,0,78,HLBlack,1,2,1,2,,
1938-128,1938-128-01,1938-128-01-01,1938-128-01-01-01-08,1/3/1939,1,305 U.S. 479,59 S. Ct. 313,83 L. Ed. 300,1939 U.S. LEXIS 938,1938,1105,Hughes,244,CHIPPEWA INDIANS OF MINNESOTA v. UNITED STATES,12/9/1938,,170,,27,,2,,,0,3,,3,,0,1,,1,1,9,0,0,0,0,20150,2,1,0,3,,9,900,,78,75,1,8,0,79,SFReed,1,1,1,2,,
1939-014,1939-014-01,1939-014-01-01,1939-014-01-01-01-01,12/18/1939,1,308 U.S. 343,60 S. Ct. 285,84 L. Ed. 313,1939 U.S. LEXIS 1129,1939,1107,Hughes,14,"BOARD OF COUNTY COMMISSIONERS OF THE COUNTY OF JACKSON, KANSAS, v. UNITED STATES",10/16/1939,,5,20,27,,1,117,20,0,72,,30,,0,2,2,2,1,2,0,0,0,0,100060,10,2,0,2,,1,148,,80,75,1,8,0,75,CEHughes2,1,1,2,2,,
1939-014,1939-014-01,1939-014-01-01,1939-014-01-01-01-02,12/18/1939,1,308 U.S. 343,60 S. Ct. 285,84 L. Ed. 313,1939 U.S. LEXIS 1129,1939,1107,Hughes,14,"BOARD OF COUNTY COMMISSIONERS OF THE COUNTY OF JACKSON, KANSAS, v. UNITED STATES",10/16/1939,,5,20,27,,1,117,20,0,72,,30,,0,2,2,2,1,2,0,0,0,0,100060,10,2,0,2,,1,148,,80,75,1,8,0,67,JCMcReynolds,3,1,2,2,,
1939-014,1939-014-01,1939-014-01-01,1939-014-01-01-01-03,12/18/1939,1,308 U.S. 343,60 S. Ct. 285,84 L. Ed. 313,1939 U.S. LEXIS 1129,1939,1107,Hughes,14,"BOARD OF COUNTY COMMISSIONERS OF THE COUNTY OF JACKSON, KANSAS, v. UNITED STATES",10/16/1939,,5,20,27,,1,117,20,0,72,,30,,0,2,2,2,1,2,0,0,0,0,100060,10,2,0,2,,1,148,,80,75,1,8,0,74,HFStone,1,1,2,2,,
1939-014,1939-014-01,1939-014-01-01,1939-014-01-01-01-04,12/18/1939,1,308 U.S. 343,60 S. Ct. 285,84 L. Ed. 313,1939 U.S. LEXIS 1129,1939,1107,Hughes,14,"BOARD OF COUNTY COMMISSIONERS OF THE COUNTY OF JACKSON, KANSAS, v. UNITED STATES",10/16/1939,,5,20,27,,1,117,20,0,72,,30,,0,2,2,2,1,2,0,0,0,0,100060,10,2,0,2,,1,148,,80,75,1,8,0,76,OJRoberts,1,1,2,2,,
1939-014,1939-014-01,1939-014-01-01,1939-014-01-01-01-05,12/18/1939,1,308 U.S. 343,60 S. Ct. 285,84 L. Ed. 313,1939 U.S. LEXIS 1129,1939,1107,Hughes,14,"BOARD OF COUNTY COMMISSIONERS OF THE COUNTY OF JACKSON, KANSAS, v. UNITED STATES",10/16/1939,,5,20,27,,1,117,20,0,72,,30,,0,2,2,2,1,2,0,0,0,0,100060,10,2,0,2,,1,148,,80,75,1,8,0,78,HLBlack,4,2,2,2,,
1939-014,1939-014-01,1939-014-01-01,1939-014-01-01-01-06,12/18/1939,1,308 U.S. 343,60 S. Ct. 285,84 L. Ed. 313,1939 U.S. LEXIS 1129,1939,1107,Hughes,14,"BOARD OF COUNTY COMMISSIONERS OF THE COUNTY OF JACKSON, KANSAS, v. UNITED STATES",10/16/1939,,5,20,27,,1,117,20,0,72,,30,,0,2,2,2,1,2,0,0,0,0,100060,10,2,0,2,,1,148,,80,75,1,8,0,79,SFReed,1,1,2,2,,
1939-014,1939-014-01,1939-014-01-01,1939-014-01-01-01-07,12/18/1939,1,308 U.S. 343,60 S. Ct. 285,84 L. Ed. 313,1939 U.S. LEXIS 1129,1939,1107,Hughes,14,"BOARD OF COUNTY COMMISSIONERS OF THE COUNTY OF JACKSON, KANSAS, v. UNITED STATES",10/16/1939,,5,20,27,,1,117,20,0,72,,30,,0,2,2,2,1,2,0,0,0,0,100060,10,2,0,2,,1,148,,80,75,1,8,0,80,FFrankfurter,1,2,2,2,,
1939-014,1939-014-01,1939-014-01-01,1939-014-01-01-01-08,12/18/1939,1,308 U.S. 343,60 S. Ct. 285,84 L. Ed. 313,1939 U.S. LEXIS 1129,1939,1107,Hughes,14,"BOARD OF COUNTY COMMISSIONERS OF THE COUNTY OF JACKSON, KANSAS, v. UNITED STATES",10/16/1939,,5,20,27,,1,117,20,0,72,,30,,0,2,2,2,1,2,0,0,0,0,100060,10,2,0,2,,1,148,,80,75,1,8,0,81,WODouglas,4,1,2,2,78,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-01,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,75,CEHughes2,1,1,2,2,,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-02,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,67,JCMcReynolds,,,,,,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-03,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,74,HFStone,1,1,2,2,,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-04,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,76,OJRoberts,1,1,2,2,,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-05,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,78,HLBlack,1,1,2,2,,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-06,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,79,SFReed,1,2,2,2,,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-07,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,80,FFrankfurter,1,1,2,2,,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-08,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,81,WODouglas,1,1,2,2,,
1939-047,1939-047-01,1939-047-01-01,1939-047-01-01-01-09,3/25/1940,1,309 U.S. 506,60 S. Ct. 653,84 L. Ed. 894,1940 U.S. LEXIS 1054,1939,1108,Hughes,569,UNITED STATES v. UNITED STATES FIDELITY & GUARANTY CO. et al.,2/27/1940,,27,,171,,1,,,0,105,,30,,0,3,2,1,1,3,0,1,0,0,20150,2,2,0,3,,9,900,,79,75,1,8,0,82,FMurphy,1,1,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-01,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,75,CEHughes2,1,1,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-02,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,67,JCMcReynolds,1,1,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-03,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,74,HFStone,1,1,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-04,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,76,OJRoberts,1,2,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-05,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,78,HLBlack,1,1,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-06,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,79,SFReed,1,1,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-07,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,80,FFrankfurter,1,1,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-08,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,81,WODouglas,1,1,2,2,,
1940-003,1940-003-01,1940-003-01-01,1940-003-01-01-01-09,12/16/1940,1,311 U.S. 317,61 S. Ct. 264,85 L. Ed. 210,1940 U.S. LEXIS 1063,1940,1108,Hughes,3,UNITED STATES v. NORTHERN PACIFIC RAILWAY CO. et al.,3/4/1940,10/15/1940,27,,231,,2,,,0,128,,128,,0,1,,1,1,6,0,1,0,0,80220,8,2,0,3,,9,900,,76,75,1,8,0,82,FMurphy,,,,,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-01,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,74,HFStone,1,1,2,2,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-02,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,76,OJRoberts,1,1,2,2,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-03,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,78,HLBlack,1,1,2,2,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-04,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,79,SFReed,1,1,2,2,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-05,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,80,FFrankfurter,1,1,2,2,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-06,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,81,WODouglas,1,2,2,2,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-07,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,82,FMurphy,1,1,2,2,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-08,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,83,JFByrnes,1,1,2,2,,
1941-016,1941-016-01,1941-016-01-01,1941-016-01-01-01-09,12/8/1941,1,314 U.S. 339,62 S. Ct. 248,86 L. Ed. 260,1941 U.S. LEXIS 1124,1941,1202,Stone,23,"UNITED STATES, AS GUARDIAN OF THE HUALPAI INDIANS OF ARIZONA, v. SANTA FE PACIFIC RAILROAD CO.",11/12/1941,,27,,231,,1,,,0,45,,29,,0,10,2,2,1,2,0,0,0,0,20150,2,2,0,3,,9,900,,81,74,1,9,0,84,RHJackson,1,1,2,2,,
1941-068,1941-068-01,1941-068-01-01,1941-068-01-01-01-01,5/11/1942,1,316 U.S. 317,62 S. Ct. 1095,86 L. Ed. 1501,1942 U.S. LEXIS 1138,1941,1202,Stone,798,SIOUX TRIBE OF INDIANS v. UNITED STATES,4/10/1942,,170,,27,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,83,76,1,8,0,74,HFStone,,,,,,
1941-068,1941-068-01,1941-068-01-01,1941-068-01-01-01-02,5/11/1942,1,316 U.S. 317,62 S. Ct. 1095,86 L. Ed. 1501,1942 U.S. LEXIS 1138,1941,1202,Stone,798,SIOUX TRIBE OF INDIANS v. UNITED STATES,4/10/1942,,170,,27,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,83,76,1,8,0,76,OJRoberts,1,1,1,2,,
1941-068,1941-068-01,1941-068-01-01,1941-068-01-01-01-03,5/11/1942,1,316 U.S. 317,62 S. Ct. 1095,86 L. Ed. 1501,1942 U.S. LEXIS 1138,1941,1202,Stone,798,SIOUX TRIBE OF INDIANS v. UNITED STATES,4/10/1942,,170,,27,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,83,76,1,8,0,78,HLBlack,1,1,1,2,,
1941-068,1941-068-01,1941-068-01-01,1941-068-01-01-01-04,5/11/1942,1,316 U.S. 317,62 S. Ct. 1095,86 L. Ed. 1501,1942 U.S. LEXIS 1138,1941,1202,Stone,798,SIOUX TRIBE OF INDIANS v. UNITED STATES,4/10/1942,,170,,27,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,83,76,1,8,0,79,SFReed,1,1,1,2,,
1941-068,1941-068-01,1941-068-01-01,1941-068-01-01-01-05,5/11/1942,1,316 U.S. 317,62 S. Ct. 1095,86 L. Ed. 1501,1942 U.S. LEXIS 1138,1941,1202,Stone,798,SIOUX TRIBE OF INDIANS v. UNITED STATES,4/10/1942,,170,,27,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,83,76,1,8,0,80,FFrankfurter,1,1,1,2,,
1941-068,1941-068-01,1941-068-01-01,1941-068-01-01-01-06,5/11/1942,1,316 U.S. 317,62 S. Ct. 1095,86 L. Ed. 1501,1942 U.S. LEXIS 1138,1941,1202,Stone,798,SIOUX TRIBE OF INDIANS v. UNITED STATES,4/10/1942,,170,,27,,1,,,0,3,,3,,0,12,,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,83,76,1,8,0,81,WODouglas,1,1,1,2,,
